meross/sample_timestamp,meross/power,meross/current,meross/voltage
58:27.1,16.481,0.153,236.8
58:28.5,16.481,0.153,236.8
58:29.5,16.405,0.153,236.8
58:30.6,16.405,0.154,236.8
58:31.6,16.31,0.154,236.8
58:32.4,16.386,0.154,236.8
58:33.3,16.386,0.154,236.8
58:34.1,16.386,0.154,236.8
58:35.5,16.405,0.154,236.8
58:36.3,16.405,0.154,236.8
58:37.0,16.386,0.154,236.8
58:37.0,16.386,0.154,236.8
58:39.4,16.386,0.154,236.8
58:40.1,16.367,0.155,236.8
58:41.1,16.367,0.156,236.8
58:42.0,16.386,0.156,236.8
58:43.8,16.386,0.155,236.8
58:44.8,16.386,0.155,236.8
58:44.8,16.386,0.155,236.8
58:46.8,16.386,0.155,236.8
58:47.9,16.31,0.153,236.8
58:47.9,16.31,0.153,236.8
58:49.3,16.405,0.153,236.8
58:50.2,16.633,0.153,236.8
58:51.0,16.31,0.153,236.8
58:52.6,16.367,0.153,236.8
58:53.3,16.462,0.153,236.8
58:54.6,16.443,0.153,236.8
58:55.3,16.348,0.154,236.8
58:56.3,16.348,0.154,236.8
58:57.4,16.291,0.154,236.8
58:57.4,16.291,0.154,236.8
58:57.4,16.291,0.154,236.8
58:57.4,16.291,0.154,236.8
58:57.4,16.291,0.154,236.8
59:02.3,16.405,0.154,236.8
59:02.3,16.405,0.154,236.8
59:04.1,16.215,0.155,236.8
59:04.1,16.215,0.155,236.8
59:04.1,16.215,0.155,236.8
59:07.8,16.367,0.155,236.8
59:08.7,16.481,0.156,236.8
59:09.6,16.348,0.156,236.8
59:10.4,16.462,0.155,236.8
59:10.4,16.462,0.155,236.8
59:12.4,16.462,0.155,236.8
59:12.4,16.462,0.155,236.8
59:14.8,16.424,0.154,236.8
59:15.6,16.386,0.153,236.8
59:15.6,16.386,0.153,236.8
59:17.8,16.272,0.153,236.8
59:18.8,16.215,0.153,236.8
59:18.8,16.215,0.153,236.8
59:18.8,16.215,0.153,236.8
59:21.3,16.31,0.154,236.8
59:22.6,16.443,0.154,236.8
59:23.8,16.424,0.155,236.8
59:24.8,16.424,0.155,235
59:25.7,16.405,0.155,235
59:26.5,16.443,0.155,235
59:27.7,16.443,0.155,235
59:28.5,16.31,0.155,235
59:29.5,16.367,0.155,235
59:29.5,16.367,0.155,235
59:30.9,16.386,0.155,235
59:30.9,16.386,0.155,235
59:33.3,16.424,0.155,236.8
59:34.7,16.234,0.155,235
59:35.4,16.234,0.154,236.8
59:36.2,16.272,0.154,236.8
59:37.8,16.215,0.154,235
59:38.8,16.348,0.154,235
59:39.6,16.348,0.154,235
59:40.3,16.215,0.154,235
59:41.4,16.215,0.154,235
59:41.4,16.215,0.154,235
59:43.6,16.405,0.153,236.8
59:43.6,16.405,0.153,236.8
59:43.6,16.405,0.153,236.8
59:46.4,16.405,0.153,236.8
59:46.4,16.405,0.153,236.8
59:48.5,16.386,0.155,235
59:49.5,16.386,0.155,235
59:50.2,16.215,0.156,235
59:50.9,16.215,0.156,236.8
59:52.8,16.329,0.155,236.8
59:53.5,16.367,0.155,236.8
59:54.3,16.367,0.155,236.8
59:55.9,16.272,0.155,236.8
59:56.9,16.424,0.155,236.8
59:56.9,16.424,0.155,236.8
59:58.4,16.462,0.155,236.8
59:59.2,16.272,0.156,236.8
00:00.7,16.443,0.156,236.8
00:01.7,16.31,0.156,236.8
00:02.3,16.348,0.156,236.8
00:03.7,16.348,0.156,236.8
00:03.7,16.348,0.156,236.8
00:05.8,16.367,0.154,236.8
00:05.8,16.367,0.154,236.8
00:07.8,16.348,0.154,236.8
00:08.5,16.329,0.154,236.8
00:09.4,16.329,0.154,236.8
00:09.4,16.329,0.154,236.8
00:11.1,16.272,0.155,236.8
00:12.8,16.5,0.154,236.8
00:12.8,16.5,0.154,236.8
00:14.9,16.329,0.154,236.8
00:15.9,16.5,0.154,236.8
00:15.9,16.5,0.154,236.8
00:17.4,16.405,0.155,236.8
00:18.2,16.462,0.155,236.8
00:19.4,16.424,0.155,236.8
00:20.8,16.367,0.155,236.8
00:20.8,16.367,0.155,236.8
00:20.8,16.367,0.155,236.8
00:23.1,16.367,0.155,236.8
00:24.1,16.481,0.155,236.8
00:25.7,16.348,0.155,236.8
00:26.6,16.177,0.155,236.8
00:27.4,16.253,0.155,236.8
00:28.7,16.253,0.155,236.8
00:29.5,16.329,0.155,236.8
00:29.5,16.329,0.155,236.8
00:29.5,16.329,0.155,236.8
00:32.8,16.424,0.154,236.8
00:33.5,16.367,0.154,236.8
00:34.2,16.367,0.154,236.8
00:35.1,16.462,0.154,236.8
00:36.9,16.367,0.154,236.8
00:37.7,16.424,0.154,236.8
00:38.4,16.424,0.154,236.8
00:39.9,16.424,0.153,236.8
00:40.7,16.215,0.153,236.8
00:41.5,16.215,0.155,236.8
00:42.3,16.367,0.155,235
00:42.3,16.367,0.155,235
00:44.7,16.367,0.155,235
00:45.5,16.481,0.155,236.8
00:46.3,16.348,0.155,236.8
00:47.9,16.386,0.155,236.8
00:48.7,16.424,0.156,236.8
00:49.5,16.272,0.156,236.8
00:49.5,16.272,0.156,236.8
00:51.4,16.272,0.156,236.8
00:52.6,16.5,0.156,235
00:53.5,16.272,0.154,236.8
00:54.5,16.462,0.154,236.8
00:55.9,16.462,0.154,236.8
00:56.9,16.481,0.154,236.8
00:57.6,16.424,0.154,236.8
00:58.3,16.31,0.154,236.8
00:59.1,16.31,0.154,236.8
01:00.0,16.367,0.155,236.8
01:01.3,16.291,0.155,236.8
01:02.8,16.443,0.154,236.8
01:02.8,16.443,0.154,236.8
01:04.3,16.367,0.154,236.8
01:05.8,16.253,0.155,236.8
01:06.9,16.481,0.154,236.8
01:07.7,16.405,0.154,236.8
01:08.5,16.386,0.154,236.8
01:09.3,16.405,0.154,236.8
01:10.4,16.405,0.154,236.8
01:11.1,16.234,0.154,236.8
01:11.1,16.234,0.154,236.8
01:13.1,16.348,0.154,236.8
01:13.1,16.348,0.154,236.8
01:15.9,16.367,0.155,235
01:16.7,16.424,0.155,236.8
01:16.7,16.424,0.155,236.8
01:18.8,16.405,0.155,236.8
01:19.8,16.424,0.156,236.8
01:20.6,16.272,0.156,236.8
01:20.6,16.272,0.156,236.8
01:20.6,16.272,0.156,236.8
01:20.6,16.272,0.156,236.8
01:20.6,16.272,0.156,236.8
01:20.6,16.272,0.156,236.8
01:26.5,16.272,0.156,236.8
01:27.4,16.367,0.154,236.8
01:28.9,16.234,0.155,236.8
01:29.6,16.234,0.155,235
01:30.4,16.519,0.155,235
01:31.3,16.519,0.155,235
01:32.7,16.348,0.155,235
01:33.4,16.405,0.155,235
01:34.8,16.329,0.155,233.1
01:35.4,16.367,0.157,233.1
01:36.2,16.367,0.157,233.1
01:37.9,16.348,0.158,233.1
