dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage,cube_weight_g
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,37:27.6,15.76,0.151,235,1.3
