`,arm/velocity_ratio,arm/acceleration_ratio,belt/speed,dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation2,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage,dobot/pose_x,dobot/pose_y,dobot/pose_z,dobot/pose_rHead,dobot/pose_joint1Angle,dobot/pose_joint2Angle,dobot/pose_joint3Angle,dobot/pose_joint4Angle
32,100,20,60,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,00:01.0,22.102,0.197,236.8,290.2182312,105.6307983,56.55078125,0,20,51,10.9552002,-20
32,100,20,60,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,00:01.8,21.912,0.192,236.8,292.5958862,106.4962006,76.55003357,0,20,51,3.17740345,-20
32,100,20,60,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,00:03.2,21.969,0.192,236.8,292.821167,106.578186,84.4311676,0,20,51,0.180606544,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,red,TRUE,FALSE,joint 1 +,TRUE,00:04.0,21.798,0.192,236.8,291.5949097,109.8915024,84.95825195,0.649599075,20.69599915,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,red,TRUE,FALSE,joint 1 +,TRUE,00:04.7,21.798,0.19,236.8,281.38797,133.8825684,84.95825195,5.444801331,25.57760048,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,red,TRUE,FALSE,joint 1 +,TRUE,00:06.2,21.893,0.191,236.8,259.478241,172.5536652,84.95825195,13.62400436,33.83360291,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,red,TRUE,FALSE,joint 1 +,TRUE,00:06.9,21.874,0.191,236.8,219.1756439,221.5079346,84.95825195,25.30322647,45.55348206,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,red,TRUE,FALSE,joint 1 +,TRUE,00:08.2,21.874,0.19,236.8,171.8670959,259.9335022,84.95825195,36.52746582,56.69132233,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,red,TRUE,FALSE,joint 1 +,TRUE,00:08.9,22.064,0.19,236.8,143.8919525,276.4033813,84.95825195,42.49911118,62.58776855,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,red,TRUE,FALSE,joint 1 +,TRUE,00:10.3,21.893,0.19,236.8,131.9414368,282.3033752,84.95825195,44.94980621,64.96166229,51,0,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,TRUE,00:11.0,21.893,0.191,236.8,131.6724091,282.3723755,81.07536316,45,65,51,1.584000111,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,TRUE,00:11.7,21.817,0.191,236.8,131.2701111,281.5096436,67.81376648,45,65,51,6.844799995,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,TRUE,00:13.1,21.608,0.189,236.8,128.9997711,276.6408691,42.13665771,45,65,51,17.16960144,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,TRUE,00:13.8,21.608,0.189,236.8,123.7491913,265.3809814,13.03082275,45,65,51,29.53858376,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,TRUE,00:15.2,21.779,0.188,236.8,117.7159271,252.4426117,-7.940170288,45,65,51,39.36208725,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,TRUE,00:15.9,21.76,0.188,236.8,112.7820816,241.8619537,-20.65354919,45,65,51,46.00712204,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,TRUE,00:17.2,21.855,0.19,236.8,111.1443634,238.3498383,-24.27230072,45,65,51,47.99702072,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,FALSE,00:17.9,20.791,0.19,236.8,112.236763,240.6925049,-21.8877182,45,65,51,46.5552063,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,FALSE,00:19.3,15.93,0.148,236.8,116.6653671,250.189682,-10.90799713,45,65,51,40.55040359,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,FALSE,00:20.0,15.93,0.148,236.8,122.5243988,262.7543945,8.093215942,45,65,51,31.29600143,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,FALSE,00:20.7,16.234,0.148,236.8,128.2392426,275.0099487,36.62021255,45,65,51,18.95073128,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,FALSE,00:22.1,16.291,0.149,236.8,131.0671997,281.0744934,64.12805176,45,65,51,7.985692501,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,FALSE,00:23.1,16.139,0.149,236.8,131.6466217,282.3170776,79.21360016,45,65,51,2.155791283,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,FALSE,00:23.8,16.139,0.149,236.8,131.6940765,282.4188232,84.90861511,45,65,51,0.012290199,-20
32,100,20,60,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,00:25.2,16.12,0.149,236.8,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
32,100,20,60,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,00:26.0,16.063,0.148,236.8,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
32,100,20,60,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,00:26.8,16.139,0.148,236.8,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,00:27.7,16.139,0.148,236.8,131.6940765,282.4188232,84.93362427,45,65,51,0.016000001,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,00:29.3,16.044,0.149,236.8,131.6514893,282.3275146,79.51624298,45,65,51,2.204800129,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,00:30.0,16.044,0.149,236.8,131.1014862,281.1480408,64.70307922,45,65,51,8.079999924,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,00:31.4,15.93,0.148,236.8,128.3623199,275.2738647,37.46473694,45,65,51,19.09600258,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,00:32.1,16.044,0.148,236.8,122.7081604,263.148468,8.80657196,45,65,51,31.43183327,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,00:32.8,16.044,0.148,236.8,116.8187027,250.5185089,-10.48462677,45,65,51,40.64093781,-20
32,100,20,60,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,00:34.1,16.082,0.149,236.8,112.3119659,240.853775,-21.71930695,45,65,51,46.59477234,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,TRUE,00:34.9,16.082,0.149,236.8,111.1427078,238.3462982,-24.27581024,45,65,51,47.99040222,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,TRUE,00:36.3,16.139,0.148,236.8,112.7559433,241.8058929,-20.71340179,45,65,51,45.87840271,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,TRUE,00:36.9,22.272,0.148,236.8,117.6686325,252.3411865,-8.07724762,45,65,51,39.09600449,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,TRUE,00:38.3,21.969,0.19,236.8,123.6958084,265.26651,12.80612946,45,65,51,29.15040016,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,TRUE,00:39.0,21.969,0.19,236.8,128.9694061,276.5757751,41.90139771,45,65,51,16.79922485,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,TRUE,00:39.7,21.969,0.192,236.8,131.2624207,281.4931641,67.65975952,45,65,51,6.611786366,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,red,TRUE,FALSE,joint 3 -,TRUE,00:41.1,21.817,0.192,236.8,131.6715698,282.370575,81.00113678,45,65,51,1.473084927,-20
32,100,20,60,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,00:41.8,21.817,0.191,236.8,131.6703949,282.4298706,84.95825195,45.00479889,65.00959778,51,0,-20
32,100,20,60,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,00:43.2,21.817,0.191,236.8,118.9804688,288.0058594,84.95825195,47.55358887,67.64479065,51,0,-20
32,100,20,60,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,00:43.8,21.912,0.191,236.8,87.27199554,299.1443481,84.95825195,53.73599243,73.9039917,51,0,-20
32,100,20,60,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,00:45.2,21.988,0.191,236.8,34.70937729,309.6756287,84.95825195,63.60480499,83.84960175,51,0,-20
32,100,20,60,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,00:45.9,21.969,0.191,236.8,-29.15166473,310.2481689,84.95825195,75.36788177,95.54264832,51,0,-20
32,100,20,60,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,00:47.3,21.855,0.191,236.8,-64.53184509,304.8595886,84.95825195,81.95178223,102.0497437,51,0,-20
32,100,20,60,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,00:48.0,21.912,0.19,236.8,-80.4010849,301.0637817,84.95825195,84.95227051,104.9638367,51,0,-20
32,100,20,60,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,00:49.4,16.785,0.19,236.8,-75.34424591,302.3689575,84.95825195,83.99200439,103.9344025,51,0,-20
32,100,20,60,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,00:50.1,16.785,0.149,236.8,-51.01506042,307.4104614,84.95825195,79.42241669,99.28801727,51,0,-20
32,100,20,60,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,00:50.7,16.177,0.149,236.8,0.678742588,311.6139832,84.95825195,69.87519836,89.65439606,51,0,-20
32,100,20,60,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,00:52.1,16.12,0.149,236.8,67.59439087,304.1952209,84.95825195,57.47200012,77.17440033,51,0,-20
32,100,20,60,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,00:52.8,16.12,0.148,236.8,149.1821136,273.5843811,84.95825195,41.39692307,61.03376007,51,0,-20
32,100,20,60,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,00:54.2,16.139,0.148,236.8,223.870697,216.7617188,84.95825195,24.07569122,43.79892731,51,0,-20
32,100,20,60,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,00:54.9,16.272,0.149,236.8,262.5327454,167.8698578,84.95825195,12.59584045,32.39587784,51,0,-20
32,100,20,60,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,00:56.3,16.12,0.149,236.8,282.8713684,130.7192535,84.95825195,4.802391052,24.67922783,51,0,-20
32,100,20,60,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,00:57.0,16.272,0.149,236.8,291.9927368,108.8299789,84.95825195,0.441160202,20.40439606,51,0,-20
32,100,20,60,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,00:58.4,16.31,0.149,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,20,60,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,00:59.3,16.31,0.154,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,20,60,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,00:59.9,16.614,0.154,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,20,60,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,01:01.3,16.443,0.151,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,20,60,go_to_pick_down,green,TRUE,FALSE,joint 3 +,FALSE,01:02.0,16.367,0.151,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,20,60,go_to_pick_down,green,TRUE,FALSE,joint 3 +,FALSE,01:02.7,16.367,0.151,236.8,292.7344971,106.5466461,79.72546387,0,20,51,2.121599913,-20
32,100,20,60,go_to_pick_down,green,TRUE,FALSE,joint 3 +,FALSE,01:04.1,16.101,0.148,236.8,291.5565491,106.1179123,65.10567474,0,20,51,7.919999599,-20
32,100,20,60,go_to_pick_down,green,TRUE,FALSE,joint 3 +,FALSE,01:04.8,16.082,0.148,236.8,287.6018982,104.6785278,44.92869568,0,20,51,15.94179821,-20
32,100,20,60,go_to_pick_down,green,TRUE,FALSE,joint 3 +,FALSE,01:06.2,16.082,0.148,236.8,283.5366516,103.1989059,31.97268295,0,20,51,21.17962456,-20
32,100,20,60,go_to_pick_up_from_pick_down,green,TRUE,FALSE,joint 3 -,TRUE,01:06.9,16.12,0.148,236.8,282.8587646,102.952179,30.14237976,0,20,51,21.87520027,-20
32,100,20,60,go_to_pick_up_from_pick_down,green,TRUE,FALSE,joint 3 -,TRUE,01:08.3,22.747,0.197,236.8,285.1638489,103.791153,36.69239044,0,20,51,19.0720005,-20
32,100,20,60,go_to_pick_up_from_pick_down,green,TRUE,FALSE,joint 3 -,TRUE,01:08.9,22.007,0.197,236.8,289.413208,105.3377914,52.50271606,0,20,51,12.58240032,-20
32,100,20,60,go_to_pick_up_from_pick_down,green,TRUE,FALSE,joint 3 -,TRUE,01:09.6,22.007,0.197,236.8,292.4394226,106.4392471,74.02404022,0,20,51,4.149703026,-20
32,100,20,60,go_to_pick_up_from_pick_down,green,TRUE,FALSE,joint 3 -,TRUE,01:11.3,21.874,0.191,236.8,292.8167725,106.5765915,83.6730423,0,20,51,0.461706042,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,green,TRUE,FALSE,joint 1 +,TRUE,01:12.0,21.931,0.191,236.8,292.2524414,108.1306534,84.95825195,0.303998947,20.33599854,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,green,TRUE,FALSE,joint 1 +,TRUE,01:13.3,21.893,0.19,236.8,283.958313,128.3410034,84.95825195,4.32159996,24.44000053,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,green,TRUE,FALSE,joint 1 +,TRUE,01:14.2,22.007,0.19,236.8,264.8115234,164.2515564,84.95825195,11.80960083,32.0048027,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,green,TRUE,FALSE,joint 1 +,TRUE,01:14.9,21.817,0.191,236.8,227.9787445,212.4368744,84.95825195,22.97891998,43.24357605,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,green,TRUE,FALSE,joint 1 +,TRUE,01:16.3,21.912,0.191,236.8,178.8205566,255.1997833,84.95825195,34.98075867,55.15901566,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,green,TRUE,FALSE,joint 1 +,TRUE,01:17.0,21.912,0.191,236.8,147.5783234,274.4528503,84.95825195,41.73226166,61.83371735,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,green,TRUE,FALSE,joint 1 +,TRUE,01:18.4,21.931,0.19,236.8,132.6920776,281.9513245,84.95825195,44.79735565,64.82201385,51,0,-20
32,100,20,60,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,TRUE,01:19.1,21.817,0.19,236.8,131.6855011,282.4004517,82.51587677,45,65,51,1.008000016,-20
32,100,20,60,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,TRUE,01:19.8,21.817,0.19,236.8,131.4137726,281.817749,71.00990295,45,65,51,5.577600002,-20
32,100,20,60,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,TRUE,01:21.2,21.551,0.189,236.8,129.6036224,277.9358521,47.14584351,45,65,51,15.12480164,-20
32,100,20,60,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,TRUE,01:21.9,21.665,0.189,236.8,124.9090652,267.8683472,18.15760803,45,65,51,27.28627586,-20
32,100,20,60,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,TRUE,01:23.2,21.741,0.189,236.8,118.7771683,254.7184448,-4.772758484,45,65,51,37.80097961,-20
32,100,20,60,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,TRUE,01:23.9,21.817,0.189,236.8,113.7814331,244.0050507,-18.31171417,45,65,51,44.73233414,-20
32,100,20,60,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,TRUE,01:25.3,21.76,0.189,236.8,111.2155685,238.5025482,-24.12030792,45,65,51,47.92137146,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,green,TRUE,FALSE,joint 3 -,FALSE,01:26.1,21.76,0.189,236.8,111.8569717,239.8780518,-22.72976685,45,65,51,47.04800415,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,green,TRUE,FALSE,joint 3 -,FALSE,01:26.8,16.101,0.189,236.8,115.1402893,246.9191284,-14.94973755,45,65,51,42.68640137,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,green,TRUE,FALSE,joint 3 -,FALSE,01:28.3,16.082,0.15,236.8,121.4864731,260.5285645,4.226165771,45,65,51,33.0943985,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,green,TRUE,FALSE,joint 3 -,FALSE,01:29.0,16.082,0.15,236.8,127.4772034,273.3757324,31.72328568,45,65,51,20.97198296,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,green,TRUE,FALSE,joint 3 -,FALSE,01:30.4,16.386,0.15,236.8,130.6412048,280.1609497,58.00936127,45,65,51,10.38048172,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,green,TRUE,FALSE,joint 3 -,FALSE,01:31.1,16.348,0.15,236.8,131.6107483,282.2401428,77.34660339,45,65,51,2.871441603,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,green,TRUE,FALSE,joint 3 -,FALSE,01:31.8,16.291,0.149,236.8,131.6939087,282.4184875,84.61600494,45,65,51,0.113540351,-20
32,100,20,60,detecting_color,green,FALSE,FALSE,detecting_color,FALSE,01:33.2,16.082,0.149,236.8,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
32,100,20,60,detecting_color,green,FALSE,FALSE,detecting_color,FALSE,01:33.9,16.082,0.148,236.8,131.6940765,282.4188232,84.95825195,45,65,51,0,-20
32,100,20,60,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,01:35.2,16.063,0.148,236.8,131.6681213,282.3631897,80.71015167,45,65,51,1.729600191,-20
32,100,20,60,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,01:35.9,16.139,0.148,236.8,131.2318573,281.4276123,67.05975342,45,65,51,7.144000053,-20
32,100,20,60,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,01:37.3,16.12,0.149,236.8,129.282196,277.2465515,44.3961525,45,65,51,16.24480057,-20
32,100,20,60,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,01:38.0,16.101,0.149,236.8,123.4893341,264.8237305,11.94573975,45,65,51,30.02149582,-20
32,100,20,60,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,01:38.7,16.101,0.149,236.8,117.4872742,251.9522552,-8.599761963,45,65,51,39.69139862,-20
32,100,20,60,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,01:40.2,16.044,0.149,236.8,113.0451126,242.4260101,-20.04740906,45,65,51,45.67489624,-20
32,100,20,60,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,01:40.9,16.177,0.149,236.8,111.1394348,238.3392792,-24.28279877,45,65,51,47.99993134,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,green,TRUE,FALSE,joint 3 -,TRUE,01:42.3,16.348,0.149,236.8,112.2896957,240.806015,-21.76922607,45,65,51,46.48640442,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,green,TRUE,FALSE,joint 3 -,TRUE,01:43.0,22.045,0.191,236.8,116.1353149,249.0529785,-12.34693909,45,65,51,41.3024025,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,green,TRUE,FALSE,joint 3 -,TRUE,01:44.4,21.912,0.191,236.8,121.8746338,261.3609924,5.641403198,45,65,51,32.43199921,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,green,TRUE,FALSE,joint 3 -,TRUE,01:45.1,22.007,0.192,236.8,128.3267975,275.1976929,37.2192688,45,65,51,18.70527458,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,green,TRUE,FALSE,joint 3 -,TRUE,01:45.8,22.026,0.192,236.8,130.9619446,280.8487854,62.45671844,45,65,51,8.637918472,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,green,TRUE,FALSE,joint 3 -,TRUE,01:47.2,21.931,0.191,236.8,131.6305542,282.2826233,78.31277466,45,65,51,2.500816584,-20
32,100,20,60,go_to_color_detect_up_from_color_detect_down,green,TRUE,FALSE,joint 3 -,TRUE,01:47.9,21.95,0.191,236.8,131.6940765,282.4188232,84.9407196,45,65,51,0.002977646,-20
32,100,20,60,go_to_blue_up,blue,TRUE,FALSE,joint 1 +,TRUE,01:49.3,21.836,0.191,236.8,124.5313873,285.6495361,84.95825195,46.4447937,66.51359558,51,0,-20
32,100,20,60,go_to_blue_up,blue,TRUE,FALSE,joint 1 +,TRUE,01:50.0,21.836,0.191,236.8,98.60861969,295.6011963,84.95825195,51.55198669,71.69758606,51,0,-20
32,100,20,60,go_to_blue_up,blue,TRUE,FALSE,joint 1 +,TRUE,01:51.4,21.931,0.191,236.8,54.14546967,306.8745728,84.95825195,59.99362183,80.1193924,51,0,-20
32,100,20,60,go_to_blue_up,blue,TRUE,FALSE,joint 1 +,TRUE,01:52.2,21.95,0.191,236.8,31.35094261,310.0336304,84.95825195,64.22581482,84.2747879,51,0,-20
32,100,20,60,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,01:53.0,21.95,0.191,236.8,27.83510208,310.3690491,84.95825195,64.87519836,84.85440063,51,0,-20
32,100,20,60,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,01:54.4,16.443,0.184,236.8,46.26174164,308.1616211,84.95825195,61.4624176,81.35521698,51,0,-20
32,100,20,60,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,01:55.1,16.443,0.184,236.8,83.21250916,300.2988892,84.95825195,54.51200104,74.32800293,51,0,-20
32,100,20,60,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,01:55.8,16.329,0.15,236.8,137.2126465,279.7792358,84.95825195,43.87519836,63.61439896,51,0,-20
32,100,20,60,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,01:57.1,16.291,0.15,236.8,209.0774078,231.0635834,84.95825195,27.85969162,47.56191254,51,0,-20
32,100,20,60,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,01:57.8,16.234,0.15,236.8,254.0970612,180.3840637,84.95825195,15.37102127,35.15003967,51,0,-20
32,100,20,60,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,01:59.2,16.12,0.149,236.8,278.7076721,139.3763275,84.95825195,6.568750381,26.42457008,51,0,-20
32,100,20,60,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,01:59.9,16.12,0.149,236.8,290.7756653,112.0412369,84.95825195,1.072595596,21.01481438,51,0,-20
32,100,20,60,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,02:01.3,16.253,0.149,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,20,60,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,02:02.0,16.158,0.149,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,20,60,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,02:03.4,16.443,0.154,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,20,60,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,02:04.1,16.443,0.154,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,20,60,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,02:04.8,16.443,0.151,236.8,292.822052,106.5785141,84.95825195,0,20,51,0,-20
32,100,20,60,go_to_pick_down,blue,TRUE,FALSE,joint 3 +,FALSE,02:06.2,16.31,0.151,236.8,292.7954407,106.5688248,82.07260895,0,20,51,1.185600042,-20
32,100,20,60,go_to_pick_down,blue,TRUE,FALSE,joint 3 +,FALSE,02:06.9,16.158,0.149,236.8,292.1031799,106.316864,69.98046112,0,20,51,5.985599518,-20
32,100,20,60,go_to_pick_down,blue,TRUE,FALSE,joint 3 +,FALSE,02:08.3,15.949,0.149,236.8,288.8141174,105.119751,49.80480957,0,20,51,13.99656582,-20
32,100,20,60,go_to_pick_down,blue,TRUE,FALSE,joint 3 +,FALSE,02:09.0,16.006,0.149,236.8,284.2998657,103.4766922,34.12447357,0,20,51,20.30555916,-20
32,100,20,60,go_to_pick_up_from_pick_down,blue,TRUE,FALSE,joint 3 -,TRUE,02:10.3,16.044,0.149,236.8,282.7636108,102.9175491,29.89107895,0,20,51,22,-20
32,100,20,60,go_to_pick_up_from_pick_down,blue,TRUE,FALSE,joint 3 -,TRUE,02:11.0,16.044,0.149,236.8,284.2055054,103.4423523,33.85284805,0,20,51,20.27039909,-20
32,100,20,60,go_to_pick_up_from_pick_down,blue,TRUE,FALSE,joint 3 -,TRUE,02:12.4,21.874,0.199,236.8,288.6720581,105.0680389,49.19661331,0,20,51,13.92000008,-20
32,100,20,60,go_to_pick_up_from_pick_down,blue,TRUE,FALSE,joint 3 -,TRUE,02:13.1,22.045,0.199,236.8,292.0505981,106.2977295,69.44406891,0,20,51,5.91976881,-20
32,100,20,60,go_to_pick_up_from_pick_down,blue,TRUE,FALSE,joint 3 -,TRUE,02:13.8,22.045,0.191,236.8,292.7908325,106.5671539,81.83301544,0,20,51,1.156571865,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,blue,TRUE,FALSE,joint 1 +,TRUE,02:15.2,21.855,0.191,236.8,292.6251221,107.1180191,84.95825195,0.105600357,20.12479973,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,blue,TRUE,FALSE,joint 1 +,TRUE,02:15.9,21.988,0.19,236.8,287.1986389,120.9159775,84.95825195,2.831998825,22.9279995,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,blue,TRUE,FALSE,joint 1 +,TRUE,02:17.3,21.893,0.19,236.8,271.8963928,152.2368927,84.95825195,9.244800568,29.41760063,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,blue,TRUE,FALSE,joint 1 +,TRUE,02:18.0,22.007,0.191,236.8,235.6575012,203.8854523,84.95825195,20.8656044,41.12480545,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,blue,TRUE,FALSE,joint 1 +,TRUE,02:19.4,21.969,0.191,236.8,190.4869385,246.6139832,84.95825195,32.31716919,52.51782608,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,blue,TRUE,FALSE,joint 1 +,TRUE,02:20.1,21.912,0.191,236.8,155.1291809,270.2566528,84.95825195,40.14387512,60.26773071,51,0,-20
32,100,20,60,go_to_color_detect_up_from_pick_up,blue,TRUE,FALSE,joint 1 +,TRUE,02:20.8,21.874,0.191,236.8,133.9448547,281.3583069,84.95825195,44.54251099,64.57996368,51,0,-20
