dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage
go_to_pick_up,blue,TRUE,FALSE,go_to_pick_up,TRUE,38:46.6,16.519,0.156,235
go_to_color_detect_up,blue,TRUE,FALSE,go_to_color_detect_up,TRUE,38:47.3,23.488,0.156,235
go_to_color_detect_up,blue,TRUE,FALSE,go_to_color_detect_up,TRUE,38:48.7,22.88,0.206,235
go_to_color_detect_up,blue,TRUE,FALSE,go_to_color_detect_up,TRUE,38:49.4,23.07,0.206,235
go_to_color_detect_up,blue,TRUE,FALSE,go_to_color_detect_up,TRUE,38:50.9,23.45,0.209,235
go_to_color_detect_down,blue,TRUE,FALSE,go_to_color_detect_down,TRUE,38:51.6,23.45,0.209,235
go_to_color_detect_down,blue,TRUE,FALSE,go_to_color_detect_down,TRUE,38:52.3,22.5,0.209,235
go_to_color_detect_up,blue,TRUE,FALSE,go_to_color_detect_up,FALSE,38:53.7,20.108,0.204,235
go_to_color_detect_up,blue,TRUE,FALSE,go_to_color_detect_up,FALSE,38:54.4,20.108,0.204,235
detecting_color,blue,FALSE,FALSE,detecting_color,FALSE,38:55.8,17.165,0.161,235
go_to_color_detect_down,red,TRUE,FALSE,go_to_color_detect_down,FALSE,38:56.5,16.5,0.161,235
go_to_color_detect_down,red,TRUE,FALSE,go_to_color_detect_down,FALSE,38:57.2,16.5,0.158,235
go_to_color_detect_up,red,TRUE,FALSE,go_to_color_detect_up,TRUE,38:58.6,16.576,0.158,235
go_to_color_detect_up,red,TRUE,FALSE,go_to_color_detect_up,TRUE,38:59.3,16.576,0.166,235
go_to_red_up,red,TRUE,FALSE,go_to_red_up,TRUE,39:00.7,23.393,0.166,235
go_to_red_up,red,TRUE,FALSE,go_to_red_up,TRUE,39:01.4,22.405,0.204,235
go_to_red_up,red,TRUE,FALSE,go_to_red_up,TRUE,39:02.8,23.032,0.204,235
go_to_red_down,red,TRUE,FALSE,go_to_red_down,TRUE,39:03.5,22.899,0.207,235
go_to_red_down,red,TRUE,FALSE,go_to_red_down,TRUE,39:04.9,22.424,0.207,235
go_to_red_up,red,TRUE,FALSE,go_to_red_up,FALSE,39:05.5,22.386,0.202,235
go_to_red_up,red,TRUE,FALSE,go_to_red_up,FALSE,39:06.3,22.386,0.202,235
go_to_red_up,red,TRUE,FALSE,go_to_red_up,FALSE,39:07.6,17.772,0.163,235
go_to_red_up,red,FALSE,TRUE,go_to_red_up,FALSE,39:08.3,17.222,0.163,235
go_to_red_up,red,FALSE,TRUE,go_to_red_up,FALSE,39:09.7,16.006,0.152,235
